alpha1,gamma1,beta1,alpha2,gamma2,beta2,alpha3,gamma3,beta3,alpha4,gamma4,beta4
-0.01599386036911144,0.5891739483459141,0.31302433546830316,-0.00406965962260397,0.009005412310054748,-0.2509596699109351,-0.34005632052604934,-0.2731379947011736,-0.34303608063927593,-0.008070485318569817,-0.02160160615193531,-0.2725546301334609
-0.010851468896560017,0.5524995482804611,0.2815811508228657,0.004460502028147361,0.011768121700612928,-0.2489958328404259,-0.324483339116847,-0.26594324096556754,-0.3408609233812946,0.035294139342456614,-0.09637985406536023,-0.3443708430530522
-0.017001280435744035,0.5659876357683041,0.291817996119631,0.015980005680250046,0.015328350837187067,-0.25097158806129305,-0.26868608202830857,-0.27933736596991815,-0.3468150112345086,0.017225969768682445,-0.029618437761656128,-0.28062732032265425
-0.0047547502325459515,0.5715787800815024,0.29705584042964656,-0.02748522511065221,-0.015265859933714303,-0.2518474566163729,-0.3037024143223707,-0.28462751480948434,-0.3517419503376329,-0.04096931036240521,0.05802026682440959,-0.19393348405704053
0.03047129743423182,0.5626882012011785,0.2859078036464492,0.0595251394524571,0.01878590709142031,-0.25074788197207104,-0.2630411474201387,-0.27159003203861504,-0.3473768088680533,0.07030178356954622,-0.06959151278882275,-0.3203207747623388
-0.028669544829737714,0.5662345055947807,0.28245323000543615,0.004511417578854999,0.02514961597112586,-0.25773591295009474,-0.3418481917542792,-0.2863322148432339,-0.35777163497765274,0.003877888176831695,-0.06572591724597984,-0.3232775682982076
0.019666035321432265,0.5612840022841796,0.28665105067832497,0.004071345996110495,-0.007925772209559118,-0.2525964137835411,-0.29112726367533165,-0.2807881897474671,-0.35153059439564255,0.002765514946430024,0.02469678057517604,-0.22790623907797236
0.003952539438060684,0.5691551463384859,0.29005709648315364,0.08522596612319233,0.04645553625397813,-0.25276203028332794,-0.30470504258148884,-0.2659196885693084,-0.3465070640207449,0.07940835369196249,-0.149928451340624,-0.4027031980334172
-0.010506542547933645,0.5445881158782128,0.2703512323399754,-0.009044653002113042,-0.005170710030385859,-0.251022085637173,-0.3072418439102714,-0.27595666610355446,-0.3444843034171117,-0.008825250303159225,0.014163583707350243,-0.236891457289122
-0.0532936264241457,0.563836878208037,0.28619081391714735,-0.048987066572002726,-0.0030674542429742274,-0.2545248374748985,-0.30350387635262277,-0.28129247429060533,-0.3498341992046872,-0.04654850014776165,0.0021653639948905124,-0.25226160961456795
-0.002712930703168702,0.5562852166524818,0.2768378435091225,-0.058484544482483004,-0.04039066161911547,-0.2582115265263277,-0.29714841392725616,-0.2830431735987043,-0.35532395727605426,-0.10159984481228788,0.16115987266932846,-0.09704349166833046
0.012725301411709895,0.5579474903608543,0.2753599216240032,0.0355332501751442,0.006273906594288143,-0.25848246143533304,-0.29619281045191204,-0.2734409568477763,-0.3522693783419913,0.035557852863395426,-0.019707338691801475,-0.278181903814659
-0.04027126449426544,0.527148042286326,0.26212975275384487,-0.05073246892990602,-0.010218114922403413,-0.2473696243990106,-0.3303211852730284,-0.2688910210983779,-0.3413028080323835,-0.056983550405120015,0.03691331898236498,-0.21045228172668445
0.027259159088251567,0.5492311016315019,0.2732636451284706,0.043311464472358924,0.006414958076527104,-0.2521045690357041,-0.26972953098536395,-0.2804980695455446,-0.3483131112221164,0.03914675636338214,-0.010277393330243667,-0.2624803395145527
0.01255559819816394,0.5729201233680753,0.29948039533046744,0.004710929666430823,-0.006487749160873229,-0.24891240669080367,-0.2896004805541654,-0.27336917891705653,-0.345957620767915,0.005682403282243569,0.017193282232220927,-0.23157819469628585
-0.02425192549114645,0.5512740977964776,0.27524596210623997,-0.048207699231675595,-0.01724143590073578,-0.2518973601027732,-0.2824504824522239,-0.27339010277235737,-0.3445107327509303,-0.04968109193982076,0.036146697809103935,-0.21551443646162868
0.014005030302863326,0.5452498645055917,0.2646958748121294,0.051340375781386165,0.018417822199210298,-0.25893033839667173,-0.29383098664476137,-0.28826743264142185,-0.3595864762831642,0.03683924243466482,-0.026239847674800896,-0.28533205823722935
