alpha1,gamma1,beta1,alpha2,gamma2,beta2,alpha3,gamma3,beta3,alpha4,gamma4,beta4
-0.03408709891712573,0.5450534730676874,0.2658210687071954,0.010966621864580866,0.014091087528853281,-0.13822181876134843,-0.107559053140817,-0.08188771298370148,-0.15871543925759748,0.02344481273229395,-0.05215280970021051,-0.19024977177405497
-0.015247545036686844,0.5408600493547467,0.27213865535293935,-0.009077885871243667,-0.011110000347709922,-0.13876457921522456,-0.0873001095561881,-0.08698973576030665,-0.1593813658488288,-0.015056233469731894,0.02996032319803491,-0.10866465755653282
-0.03640551141291766,0.5389782397706183,0.2749682022370775,-0.04893307743674989,0.002160629839502319,-0.13612609488036204,-0.1624957050141218,-0.08330188759619675,-0.15542384760539812,-0.05705406978732184,0.00850454735671486,-0.12791142640813938
0.003591524761290383,0.5417200594812303,0.2706696689001485,-0.033848344384184006,-0.005538629612324022,-0.13728950153228925,-0.1280667780872025,-0.08528638766482909,-0.15721579082319048,-0.04332256801012908,0.028981864796433925,-0.10855753711001276
0.03746621033047012,0.5334559940303084,0.26439890061435795,-0.012217668926743211,-0.00636607031132894,-0.13726278014042084,-0.12093872653849697,-0.08319018663342229,-0.15694898172750318,-0.0038729926366547784,0.00973474096300712,-0.12733879312382718
0.007979720537059119,0.5271639306566045,0.2667392415902114,-0.016821357880206344,-0.005565726556875274,-0.13741050639393426,-0.11206135822270172,-0.0841535181437892,-0.15706553839776846,-0.022359469239794146,0.02523349253638536,-0.11238715779695334
-0.06596529803761501,0.5491942566494936,0.2748305899871916,-0.05027602411780927,-0.003114998784936683,-0.136871763782529,-0.14590481788200887,-0.08553616509886508,-0.15674077463721095,-0.05950928608687016,0.021669216885416717,-0.11544258455555843
-0.03060757275661554,0.5398168176345747,0.27161632618568216,0.029537966943407667,0.01082912277328946,-0.13529547763305536,-0.09681522645501234,-0.08626461713548118,-0.15721720783257578,0.02773565962441245,-0.02854661467975166,-0.16394327830648178
-0.009221542869258123,0.5481589040150286,0.27624900996954005,0.03354136824437583,0.015870123498355006,-0.13818837352493726,-0.10643881525529729,-0.08705547110124144,-0.16054165020785482,0.029641752978533647,-0.045640929485031796,-0.18381584000934914
-0.01832437598367602,0.5336168998314799,0.2676373678132148,-0.03394701219818243,-0.013171339804417634,-0.1363348119867025,-0.12101432973247098,-0.08652215772543033,-0.15634294451250227,-0.016036217704443148,0.006228868827315329,-0.1295308046379303
0.003666774234301606,0.5394791632033189,0.26996739031255557,0.021533988879159607,0.0025087398406651953,-0.13922267113490264,-0.08074311141250484,-0.08599122286495366,-0.16040101968989048,0.038690084075305414,-0.030281384584301754,-0.16922007214142118
0.021447398820056324,0.5349365720710857,0.26006465248604793,0.007874346345215721,0.010953243823213141,-0.13711038176030216,-0.11842761509380038,-0.08422614942195591,-0.15787918168695847,0.006705220655135066,-0.03224671333977628,-0.1693751884159514
-0.03633842587186083,0.5400938723308895,0.2729571498274107,-0.00929096611855914,0.010180461632089619,-0.13540077983612425,-0.12583384322390306,-0.08406462413694706,-0.15696311848254155,0.00420289518820395,-0.047521076290786966,-0.18279687086191343
0.05765965648115293,0.5377931821946363,0.27059547746901286,0.027596864867824724,-0.0054182260599727914,-0.13836043775691895,-0.07945800488374119,-0.0862572498622446,-0.1589082083835553,0.029529807568679504,0.015644873437795085,-0.12270857063326357
0.017634893504197384,0.5401651527652284,0.26734789800137504,0.05394703596817137,0.016320647853025786,-0.13821776529348795,-0.0662442490667771,-0.08262551347283162,-0.1590168972830278,0.061980224284579416,-0.0500681278296784,-0.18830702109899403
-0.0038758090543522905,0.5483703204005284,0.275627739964323,0.06784788888120434,0.03600314416431966,-0.13586478594872692,-0.07062234579320856,-0.08085502734157682,-0.1567970550704082,0.08697845157504143,-0.09585508454706813,-0.23170327221814263
-0.019638066869793178,0.5370555919384007,0.26683028960934524,0.006852912675485323,0.00998473273384211,-0.13559123897605516,-0.1185900741570638,-0.07942455236839936,-0.1551574625827693,0.03576862511300948,-0.09609635810039831,-0.23104050073563914
-0.025970343885769576,0.5375239049515164,0.27188920578602865,0.02930875806948971,0.014586691887601604,-0.13914539359197997,-0.11025903413473948,-0.08785500049354841,-0.16067862862400734,0.018323378174786107,-0.027308527152090586,-0.1665110940033405
-0.05140159173739724,0.5524154575600599,0.28508613098291563,-0.007204375564231398,0.022234500262656515,-0.1366192344470571,-0.15842849163676456,-0.08335006388040844,-0.15835414875420467,-0.020784480636965,-0.05390406209148314,-0.19085292572831017
0.05571750089817927,0.5264662117739077,0.2614928076719234,0.031386681951111925,0.005481114837303448,-0.13733836613496023,-0.09467727905089836,-0.08409258661397721,-0.15840605442834207,0.04236561626119918,-0.047222794936708785,-0.18427747935689887
-0.0014245568008079339,0.548029757580254,0.26974425571392263,0.043615692661664957,0.02018067375225733,-0.14298046598351083,-0.12088502960961008,-0.08588111666709057,-0.1644474461538703,0.016397938635057868,-0.03401703981025501,-0.1774239344842813
0.007091650260548701,0.5360329005678339,0.2682702965480905,0.0459796111439294,0.011368673334711882,-0.13404825762787212,-0.07481396661310254,-0.08218745493561137,-0.15399169643659488,0.04647816440317288,-0.03391797689652396,-0.16786557640285812
0.017256635355813482,0.5490499315076803,0.2715348015828013,0.010225206961751583,0.002892305198068654,-0.13724254289340607,-0.1066973113138128,-0.0848331993751841,-0.15736613909023017,0.010952902921509617,-0.0115314372592051,-0.1486852921072449
-0.03946596822674182,0.556730011382803,0.2823838825229273,0.045572780505749456,0.013611687750870788,-0.13807348509508086,-0.06869076185495321,-0.08650859609201153,-0.1587562990913838,0.04217886376904824,-0.02390158959056879,-0.1620829408272469
-0.0016322967063317443,0.5530922951963,0.2884965062224277,0.00442475516787304,-0.004433869369655022,-0.1375075829376278,-0.10735071059824254,-0.08447120069791152,-0.1577659771647438,0.010098873520601032,0.006609838045590199,-0.13074474128561897
-0.029744882760605804,0.5466614780177846,0.27971726745222236,-0.030066833896634455,-0.0010837740656213886,-0.1391107838432519,-0.14240840257409973,-0.0853205198735823,-0.15984822150034314,-0.048220048879278395,0.041070024369635874,-0.0986777136080289
0.043914965808891614,0.5292732343246299,0.2748872648301511,0.07543225968846157,0.01106872278775957,-0.13130814800055968,-0.04610850952693622,-0.0801559372897361,-0.15106469886562282,0.06861471324538251,-0.02344521552715334,-0.15496045812785936
-0.004049840769074297,0.5457729638723735,0.2781143352544498,0.02620401458021047,0.007511963519163307,-0.1372537674956526,-0.0812811449609759,-0.08425426927810614,-0.15840768827006568,0.05805369467437656,-0.06550017905582181,-0.20230221163857534
0.026797743103435266,0.5380604848878809,0.27163624395953995,0.014603435338403317,0.0005745481042721721,-0.13955776120101346,-0.07676764517351137,-0.08664659605585723,-0.16102117124169768,0.015824977233369057,-0.00271253511145598,-0.14226157902131578
-0.09742249665849628,0.5491355992460725,0.2798761706740087,-0.045905480253834036,0.0040664601577410095,-0.1364781748194978,-0.15762806322565387,-0.08600247713171937,-0.15675143123857443,-0.0482972669260638,-0.006557279126261492,-0.14307916602221044
0.015314007996152549,0.5383153057344341,0.2700549073620939,0.05660927304424953,0.021006340617513167,-0.13776105625011953,-0.08839650359505691,-0.08308626871467507,-0.15890606591891498,0.04372929894413875,-0.04727101591353853,-0.18517903697393814
-0.018018423688603482,0.5464005675453969,0.284161782735832,-0.007300417207677208,-0.01053127582642833,-0.13485115819698054,-0.09905252297588371,-0.08579666069803775,-0.1548552904810133,-0.004867547477195234,0.026792693861431023,-0.1080576899637581
0.009349115516696323,0.5449880974250818,0.27692930099453245,0.0006590012107443847,0.004068405714346904,-0.13333461936820507,-0.1163994434406892,-0.08324017214994042,-0.15274414090608662,0.011639255398410587,-0.033587285853493465,-0.16642572998503413
-0.08214616977154902,0.5425506172419924,0.2671366786049188,-0.06476600949450705,-0.01508765706769096,-0.14301032034864825,-0.16932529085789857,-0.09112840544039706,-0.16390685484769485,-0.04972525693824861,0.03213679009567843,-0.11074000913961277
-0.019636044447686095,0.5325801173152872,0.2629122434882027,0.02826385180713451,0.012073070253311242,-0.14161053791650474,-0.0880941652377911,-0.08849315964724372,-0.16437374522812107,0.022353299720925573,-0.017740225629674432,-0.15968578732469665
-0.0009300842190208583,0.5354621759718985,0.271836430961706,0.03191957736103803,0.022268888733157882,-0.13350966824270627,-0.09763198340294837,-0.07669825971218776,-0.15348964669463802,0.05119799242930868,-0.09097001376200586,-0.2245876743936141
0.00266857510718358,0.5340833890974924,0.266170282915717,0.049439570246490906,0.010625218831731358,-0.13968552360886485,-0.08105017182307701,-0.08726338412306327,-0.16124427821700232,0.047244845364215464,-0.02987176957890441,-0.16947556511280473
-0.063330249670297,0.541835356326348,0.2739301028715054,0.02476438337424042,0.012324640681314154,-0.13750352728708104,-0.09660839253583452,-0.08583265406049617,-0.15835870643435826,0.02150162399743855,-0.02618318485656325,-0.163736615396115
-0.04639374646219276,0.5334181307606557,0.2665976979860627,-0.029117808430127408,0.0006209560672319318,-0.13684123889926292,-0.1349990535765078,-0.08462823874401457,-0.157365753057476,-0.04836686544899694,0.030311522110002834,-0.10698459043467767
-0.08007537723942532,0.5451105231603355,0.27639081727534165,-0.0855756422990728,-0.021257446917365735,-0.13856447583338025,-0.15748108105394143,-0.0898926375786427,-0.15885600575949413,-0.08726550439284027,0.05076961071670325,-0.08783490037596686
0.03391214932329028,0.544223883435431,0.27307076730057583,0.05753076871516472,0.02028580887549809,-0.1386167027875979,-0.08801955763779935,-0.08274081987544656,-0.15994431731282882,0.07791726832465963,-0.11092715307735393,-0.24897740600906845
0.049723291117089806,0.5405311840482094,0.260476643371876,0.02882145244832358,0.014861645993650887,-0.1442031833713498,-0.10323500309496778,-0.0830006429763963,-0.16489477796257493,0.026772051585061213,-0.04174698305632685,-0.18609980026838663
0.03464737283352332,0.5416599232032161,0.2690517595970262,-0.018341371394548,-0.021949614109519407,-0.14062976431137159,-0.09626496937120083,-0.0885046591036984,-0.16034630606898687,-0.016465750873104583,0.06696691564499288,-0.07396691187781854
-0.01080948244301606,0.5424878002923795,0.27135681325951083,0.012553544622532624,0.01304965537980545,-0.13663764048260157,-0.09884131037546283,-0.08077547689616425,-0.15682296699484166,0.02172627176129563,-0.04307047291448097,-0.1797311116551826
-0.013927350329519982,0.5442014664697995,0.2810565504998812,-0.05110373740074677,-0.0204763021014708,-0.13782682713038616,-0.12711352224378825,-0.08736573259356803,-0.15861264568546204,-0.063151196163389,0.0811730117998901,-0.05657692715948385
-0.017401315693198277,0.5445638590462131,0.2778826877838105,-0.022207707285084685,-0.017661722165578677,-0.1338588404582027,-0.09279516360815285,-0.08445808278561577,-0.15324669535251106,-0.033725013140942055,0.058091252890402435,-0.07546108124206748
-0.011185415082898184,0.5318500675830908,0.27224142989666705,-0.0003933638949606203,-0.004010310688480019,-0.13270624126957556,-0.10842599153620612,-0.08199618958897355,-0.15264524967794987,0.013052130726368353,-0.015519559056785696,-0.14778098992354313
-0.0053559677044114195,0.5396427190781946,0.27099071612663517,0.0008612078794342394,-0.0005428008549395606,-0.13671155156566922,-0.10441666270976253,-0.08619820544959442,-0.15720895331479887,-0.0063320354335032695,0.014100991040689811,-0.12287924905136555
-0.038943989794041366,0.5387518264886598,0.26234475780833616,-0.020632800316917957,-0.0051146060282444734,-0.14075467195223818,-0.12039096562116983,-0.0890869196008353,-0.1615612203467777,-0.030338238916889585,0.028831535277521376,-0.11226029621120977
0.019118496420877994,0.5458921840967474,0.2795434073046564,-0.003339163870164818,0.0009651854028581006,-0.13509203178936371,-0.12708864454952562,-0.08539124734100448,-0.15541121824586177,-0.004328590915357834,-0.001995628289256203,-0.13709424520186236
-0.02401546459309521,0.5498826694668911,0.2826308224286562,-0.03144414774116607,-0.00848312469040785,-0.13909555681160285,-0.13339724810305717,-0.08834572451060803,-0.15960580784426237,-0.032336776481743795,0.029383398467170665,-0.10979528481205357
-0.014294680703665278,0.5277311742131234,0.27177363551037953,-0.021751119737356658,-0.0056075713095720655,-0.13532239725896916,-0.12220849207062678,-0.08494532412391897,-0.1552686260076783,-0.007918686249082083,-0.008411550869480837,-0.14328575340023836
0.009063486548494775,0.5378182268664281,0.27030244452655056,0.05860707364562153,0.029814616024879545,-0.13780346316134004,-0.0877780668666917,-0.08140717489003568,-0.15822985544241472,0.0630338516772946,-0.08383907550085318,-0.22147609654159264
0.017935981534551147,0.5439544953195279,0.2777229814476673,-0.005416078900885258,-0.00548892415417303,-0.13809354655385037,-0.10610868783782645,-0.08804420455228909,-0.15915227830301887,-0.007702982390810927,0.01897494024462144,-0.11913546767982547
0.028376522639063182,0.5439315244620199,0.2743097975050689,0.002648963066650891,-0.005423663780441072,-0.1369015200597048,-0.08711449206534219,-0.08247397522573775,-0.15649842810437484,-0.016199348763518192,0.04310561725424075,-0.09396749482082802
-0.024241695226885348,0.5403273125315777,0.2672125438137796,-0.03822069142950993,-0.007421510102838886,-0.14042131944241507,-0.13258745952780457,-0.08695316685922062,-0.16081533681540341,-0.03621039286999306,0.016671433689199787,-0.12371298945130359
-0.006315471629179009,0.5409493922666615,0.28136528174847025,-0.020036374661797828,-0.009953176977105536,-0.13580513182851942,-0.11173719118416363,-0.08771152575714572,-0.15698193615965456,-0.015359236606349996,0.019838569038596744,-0.11577416916753774
-0.016444452426366902,0.5458642811662867,0.2730716934194872,0.060672709354264755,0.030764205108273743,-0.13849067182388833,-0.10292798062748758,-0.08242729920281956,-0.16054908484501007,0.056615085566385025,-0.10856981022573325,-0.24725402906275062
0.060638738135264644,0.5432833982594835,0.2773460214307837,0.009039511197492255,-0.025518773071653032,-0.13540603702218193,-0.06027229176158931,-0.08666585650690065,-0.1541125071029735,0.018671664771180364,0.061216743931083624,-0.07422532626218627
0.02934820751152112,0.5353204679712248,0.26357064668214575,-0.02627587886794009,-0.02558714097937964,-0.14167396461237622,-0.0933640827083714,-0.09155773785723845,-0.16218154800943613,-0.03558262801019897,0.07349676802978496,-0.06835132473553382
-0.0027220465462989966,0.5459413336998628,0.2766902156447633,-0.02043098629835531,-0.016953185298054122,-0.13751791305474578,-0.09901330264572543,-0.08854547272280788,-0.1579774326989748,-0.05105550338390699,0.0856261873556348,-0.052297293496559726
0.042493670421200454,0.5437325767748484,0.2743105595707096,0.07682922255227548,0.015956497969494096,-0.13725974194594515,-0.05635879263041993,-0.08366238427092004,-0.15781182014289358,0.06549697428934313,-0.026721719420264595,-0.1642335165314777
-0.006221781064063445,0.5374027355758593,0.2739453677316307,0.0255075305013068,0.008222984140460698,-0.1403961309628315,-0.09647352665487015,-0.08611788239949424,-0.16200998523011387,0.012040411479886617,-0.0002000578842958538,-0.14101960667729066
-0.003709375208819438,0.5425095051102614,0.28389621657442693,0.05327813289463594,0.030266633710639042,-0.12655562574511023,-0.08986923507915172,-0.07767798830225102,-0.14598118423004106,0.03839333997178547,-0.055455543011861556,-0.18233069550540185
0.0641060618833224,0.542900832067075,0.2715843688839299,0.039280535908184144,0.0015285198900376884,-0.1366204264311304,-0.060006596791618044,-0.084259519643301,-0.15747286726957127,0.04580188867773588,-0.013386542921333167,-0.14990934921350105
0.01660054165077755,0.5455906371850927,0.2756097287984331,0.013997335302565264,-0.003069518852405401,-0.13266490188244134,-0.08599325177947756,-0.08327175157792335,-0.15216215494697208,0.005448116554122985,0.025322136276168535,-0.10760118572207035
-0.0040924454370946045,0.5382555120765744,0.2716164888526671,0.02813399414043912,0.005734234157085857,-0.14042031164340923,-0.08106970620749956,-0.08558145646847218,-0.1615461215577011,0.03824988980258244,-0.029582748932689112,-0.16976503923787958
